uid,wav_path,corpus,speaker_id,gender,label,orig_label,label_id,transcript,duration,samplerate,dialogue_id,utterance_id,split
meld_train_dia932_utt14,data/raw/MELD_hf/train/dia932_utt14.flac,meld,meld_Rachel,unknown,neutral,neutral,0,No.,1.451,16000,932,14,train
meld_train_dia932_utt15,data/raw/MELD_hf/train/dia932_utt15.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Hey Rach, have you seen Charlie anywhere?",3.264,16000,932,15,train
meld_train_dia932_utt16,data/raw/MELD_hf/train/dia932_utt16.flac,meld,meld_Ross,unknown,neutral,neutral,0,I'm smarter than,2.389,16000,932,16,train
meld_train_dia933_utt0,data/raw/MELD_hf/train/dia933_utt0.flac,meld,meld_Ross,unknown,joy,joy,1,"Oh, hey, Gunther, check this out.",3.093,16000,933,0,train
meld_train_dia933_utt1,data/raw/MELD_hf/train/dia933_utt1.flac,meld,meld_Gunther,unknown,joy,joy,1,"Yeah, that-that Chandler cracks me up.",2.517,16000,933,1,train
meld_train_dia933_utt2,data/raw/MELD_hf/train/dia933_utt2.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Hey Ross, listen, you want anything to drink, 'cause I'm heading up there.",2.965,16000,933,2,train
meld_train_dia933_utt3,data/raw/MELD_hf/train/dia933_utt3.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Uh, yeah, I'll take a coffee. Thanks, man.",2.219,16000,933,3,train
meld_train_dia933_utt4,data/raw/MELD_hf/train/dia933_utt4.flac,meld,meld_Joey,unknown,joy,joy,1,Sure. Coffee? 'Cause I'm going up there.,1.557,16000,933,4,train
meld_train_dia933_utt5,data/raw/MELD_hf/train/dia933_utt5.flac,meld,meld_Rachel,unknown,neutral,neutral,0,No.,0.661,16000,933,5,train
meld_train_dia933_utt6,data/raw/MELD_hf/train/dia933_utt6.flac,meld,meld_Monica,unknown,neutral,neutral,0,"No, thank you.",0.619,16000,933,6,train
meld_train_dia933_utt7,data/raw/MELD_hf/train/dia933_utt7.flac,meld,meld_Joey,unknown,neutral,neutral,0,"You guys need anything, 'cause I'm heading up there.",2.475,16000,933,7,train
meld_train_dia933_utt8,data/raw/MELD_hf/train/dia933_utt8.flac,meld,meld_Woman,unknown,neutral,neutral,0,I'd love an ice water.,1.301,16000,933,8,train
meld_train_dia933_utt9,data/raw/MELD_hf/train/dia933_utt9.flac,meld,meld_Joey,unknown,neutral,neutral,0,You got it.,1.515,16000,933,9,train
meld_train_dia933_utt10,data/raw/MELD_hf/train/dia933_utt10.flac,meld,meld_Monica,unknown,surprise,surprise,4,"Joey, what are you doing?",1.344,16000,933,10,train
meld_train_dia933_utt11,data/raw/MELD_hf/train/dia933_utt11.flac,meld,meld_Joey,unknown,anger,anger,3,Just being friendly.,1.344,16000,933,11,train
meld_train_dia933_utt12,data/raw/MELD_hf/train/dia933_utt12.flac,meld,meld_Rachel,unknown,anger,anger,3,"Joey, honey, I don't think you're supposed to go back there.",2.517,16000,933,12,train
meld_train_dia933_utt13,data/raw/MELD_hf/train/dia933_utt13.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Nah, it's okay. Right, Gunther?",1.963,16000,933,13,train
meld_train_dia933_utt14,data/raw/MELD_hf/train/dia933_utt14.flac,meld,meld_Gunther,unknown,anger,anger,3,Don't wink at me. And put on your apron.,4.8,16000,933,14,train
meld_train_dia933_utt15,data/raw/MELD_hf/train/dia933_utt15.flac,meld,meld_Joey,unknown,sadness,sadness,2,"Okay, but I don't see you asking any other paying customers to put on aprons.",3.648,16000,933,15,train
meld_train_dia933_utt16,data/raw/MELD_hf/train/dia933_utt16.flac,meld,meld_Monica,unknown,surprise,surprise,4,"Joey, do you work here?",1.984,16000,933,16,train
meld_train_dia933_utt17,data/raw/MELD_hf/train/dia933_utt17.flac,meld,meld_Joey,unknown,neutral,neutral,0,No.,0.768,16000,933,17,train
meld_train_dia933_utt18,data/raw/MELD_hf/train/dia933_utt18.flac,meld,meld_Customer,unknown,neutral,neutral,0,"Hey, waiter.",0.64,16000,933,18,train
meld_train_dia933_utt19,data/raw/MELD_hf/train/dia933_utt19.flac,meld,meld_Joey,unknown,neutral,neutral,0,Yeah?,0.875,16000,933,19,train
meld_train_dia934_utt0,data/raw/MELD_hf/train/dia934_utt0.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"You've reached Monica and Chandler's, if you're listening to this message, we're probably screening. Yeah we are.",2.475,16000,934,0,train
meld_train_dia934_utt1,data/raw/MELD_hf/train/dia934_utt1.flac,meld,meld_The Museum Official,unknown,neutral,neutral,0,"Hi, this is Heldi from the Morgan Chase museum.",2.731,16000,934,1,train
meld_train_dia934_utt2,data/raw/MELD_hf/train/dia934_utt2.flac,meld,meld_The Museum Official,unknown,neutral,neutral,0,I'm calling for Monica Geller.,1.728,16000,934,2,train
meld_train_dia934_utt3,data/raw/MELD_hf/train/dia934_utt3.flac,meld,meld_The Museum Official,unknown,neutral,neutral,0,"I want to let her know that there was a cancellation and if she's still interested in having the Bing-Geller wedding at our facility, it is available",8.512,16000,934,3,train
meld_train_dia934_utt4,data/raw/MELD_hf/train/dia934_utt4.flac,meld,meld_Chandler,unknown,surprise,surprise,4,"This is Chandler Bing! This is Chandler Bing! Yes, the groom-No! Not the groom!!",6.187,16000,934,4,train
meld_train_dia935_utt0,data/raw/MELD_hf/train/dia935_utt0.flac,meld,meld_Monica,unknown,neutral,neutral,0,Thank you.,1.643,16000,935,0,train
meld_train_dia935_utt1,data/raw/MELD_hf/train/dia935_utt1.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Thanks.,0.149,16000,935,1,train
meld_train_dia935_utt2,data/raw/MELD_hf/train/dia935_utt2.flac,meld,meld_Monica,unknown,anger,anger,3,I can't believe this! This is like the worst night ever!,3.435,16000,935,2,train
meld_train_dia935_utt3,data/raw/MELD_hf/train/dia935_utt3.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Y'know Monica you had a minor setback in your relationship with Chandler. Big deal! It's only Chandler. I am,9.899,16000,935,3,train
meld_train_dia935_utt4,data/raw/MELD_hf/train/dia935_utt4.flac,meld,meld_Monica,unknown,sadness,sadness,2,"This is crazy! I mean, it's such a stupid argument. I don't even wanna see Richard again.",7.275,16000,935,4,train
meld_train_dia935_utt5,data/raw/MELD_hf/train/dia935_utt5.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,So go fix it!,1.963,16000,935,5,train
meld_train_dia935_utt6,data/raw/MELD_hf/train/dia935_utt6.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Go find Chandler!,1.344,16000,935,6,train
meld_train_dia935_utt7,data/raw/MELD_hf/train/dia935_utt7.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,He's probably up in your room!,1.365,16000,935,7,train
meld_train_dia935_utt8,data/raw/MELD_hf/train/dia935_utt8.flac,meld,meld_Phoebe,unknown,anger,anger,3,Tell him that you're sorry and that you love him.,1.877,16000,935,8,train
meld_train_dia935_utt9,data/raw/MELD_hf/train/dia935_utt9.flac,meld,meld_Monica,unknown,joy,joy,1,Y'know what? You're right Phoebe. You're right. Thank you!,3.435,16000,935,9,train
meld_train_dia935_utt10,data/raw/MELD_hf/train/dia935_utt10.flac,meld,meld_Phoebe,unknown,joy,joy,1,"Sure! Yeah! Las Vegas, number one!",3.307,16000,935,10,train
meld_train_dia935_utt11,data/raw/MELD_hf/train/dia935_utt11.flac,meld,meld_Monica,unknown,neutral,neutral,0,Anybody lose this?,2.432,16000,935,11,train
meld_train_dia935_utt12,data/raw/MELD_hf/train/dia935_utt12.flac,meld,meld_The Croupier,unknown,joy,joy,1,Comin' out. Place your bet. Dice are out. Double or nothin'! Pay the front line!,8.149,16000,935,12,train
meld_train_dia935_utt13,data/raw/MELD_hf/train/dia935_utt13.flac,meld,meld_Monica,unknown,neutral,neutral,0,Hmm.,1.643,16000,935,13,train
meld_train_dia936_utt0,data/raw/MELD_hf/train/dia936_utt0.flac,meld,meld_Rachel,unknown,neutral,neutral,0,Do you remember where the duck food is?,2.048,16000,936,0,train
meld_train_dia936_utt1,data/raw/MELD_hf/train/dia936_utt1.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,"Yeah, it's in the guys' apartment under the sink. Why?",2.752,16000,936,1,train
meld_train_dia936_utt2,data/raw/MELD_hf/train/dia936_utt2.flac,meld,meld_Rachel,unknown,neutral,neutral,0,Because I'm going to London.,2.048,16000,936,2,train
meld_train_dia936_utt3,data/raw/MELD_hf/train/dia936_utt3.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,What?! What do you mean you're going to London?,2.261,16000,936,3,train
meld_train_dia936_utt4,data/raw/MELD_hf/train/dia936_utt4.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"Yeah, I have to tell Ross that I love him.",1.963,16000,936,4,train
meld_train_dia936_utt5,data/raw/MELD_hf/train/dia936_utt5.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"Now honey, you take care, you don't have those babies until I get back.",3.648,16000,936,5,train
meld_train_dia936_utt6,data/raw/MELD_hf/train/dia936_utt6.flac,meld,meld_Phoebe,unknown,fear,fear,5,"I-Rachel, you can't go! Ross loves Emily!",2.048,16000,936,6,train
meld_train_dia936_utt7,data/raw/MELD_hf/train/dia936_utt7.flac,meld,meld_Rachel,unknown,fear,fear,5,"Yeah, I know, I know, I know he does.",1.216,16000,936,7,train
meld_train_dia936_utt8,data/raw/MELD_hf/train/dia936_utt8.flac,meld,meld_Rachel,unknown,sadness,sadness,2,But I have to tell him how I feel!,1.899,16000,936,8,train
meld_train_dia936_utt9,data/raw/MELD_hf/train/dia936_utt9.flac,meld,meld_Rachel,unknown,neutral,neutral,0,He deserves to have all the information and then he can make an informed decision.,4.309,16000,936,9,train
meld_train_dia936_utt10,data/raw/MELD_hf/train/dia936_utt10.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,That's not why you're going!,3.221,16000,936,10,train
meld_train_dia936_utt11,data/raw/MELD_hf/train/dia936_utt11.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,"You're going because you hope he's gonna say, ""Yeah, I love you too, Rach.",7.189,16000,936,11,train
meld_train_dia936_utt12,data/raw/MELD_hf/train/dia936_utt12.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,"Forget that British chippy.""",3.797,16000,936,12,train
meld_train_dia936_utt13,data/raw/MELD_hf/train/dia936_utt13.flac,meld,meld_Rachel,unknown,surprise,surprise,4,Ohh-Do you think he will?!,1.045,16000,936,13,train
meld_train_dia936_utt14,data/raw/MELD_hf/train/dia936_utt14.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,No!,3.008,16000,936,14,train
meld_train_dia936_utt15,data/raw/MELD_hf/train/dia936_utt15.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,Because he's in love with the British chippy!,0.811,16000,936,15,train
meld_train_dia936_utt16,data/raw/MELD_hf/train/dia936_utt16.flac,meld,meld_Phoebe,unknown,anger,anger,3,"Look, Rachel, if you go, you're just gonna mess with his head and ruin his wedding!",4.267,16000,936,16,train
meld_train_dia936_utt17,data/raw/MELD_hf/train/dia936_utt17.flac,meld,meld_Phoebe,unknown,anger,anger,3,"Y'know, it's too late!",2.539,16000,936,17,train
meld_train_dia936_utt18,data/raw/MELD_hf/train/dia936_utt18.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,You missed you're chance!,0.128,16000,936,18,train
meld_train_dia936_utt19,data/raw/MELD_hf/train/dia936_utt19.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,"I'm sorry, I know this must be really hard, it's over.",5.675,16000,936,19,train
meld_train_dia936_utt20,data/raw/MELD_hf/train/dia936_utt20.flac,meld,meld_Rachel,unknown,anger,anger,3,"Y'know what? No. It's not over until someone says, ""I do.""",8.597,16000,936,20,train
meld_train_dia936_utt21,data/raw/MELD_hf/train/dia936_utt21.flac,meld,meld_Phoebe,unknown,joy,joy,1,"I do! I do! I do! I do! Ugh, like I can really chase you. I'm carrying a litter.",7.36,16000,936,21,train
meld_train_dia937_utt0,data/raw/MELD_hf/train/dia937_utt0.flac,meld,meld_Ross,unknown,neutral,neutral,0,So is everybody here?,1.579,16000,937,0,train
meld_train_dia937_utt1,data/raw/MELD_hf/train/dia937_utt1.flac,meld,meld_Ross,unknown,neutral,neutral,0,I got here a little early myself.,3.328,16000,937,1,train
meld_train_dia937_utt2,data/raw/MELD_hf/train/dia937_utt2.flac,meld,meld_Ross,unknown,neutral,neutral,0,Let us begin.,1.003,16000,937,2,train
meld_train_dia937_utt3,data/raw/MELD_hf/train/dia937_utt3.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Now, the hydrosaurids have been unearthed in two main locations.",6.229,16000,937,3,train
meld_train_dia937_utt4,data/raw/MELD_hf/train/dia937_utt4.flac,meld,meld_Ross,unknown,neutral,neutral,0,Here.,0.555,16000,937,4,train
meld_train_dia937_utt5,data/raw/MELD_hf/train/dia937_utt5.flac,meld,meld_Ross,unknown,neutral,neutral,0,Here.,1.067,16000,937,5,train
meld_train_dia937_utt6,data/raw/MELD_hf/train/dia937_utt6.flac,meld,meld_Ross,unknown,neutral,neutral,0,Now as for the hydrosaurs,2.965,16000,937,6,train
meld_train_dia938_utt0,data/raw/MELD_hf/train/dia938_utt0.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Well, so anyway Beth, what I'm saying is I should've considered your feelings before I went home with you that night.",9.067,16000,938,0,train
meld_train_dia938_utt1,data/raw/MELD_hf/train/dia938_utt1.flac,meld,meld_Joey,unknown,sadness,sadness,2,"I've ah, I've recently learned what's it like to be on your side of it, and I'm sorry.",2.176,16000,938,1,train
meld_train_dia938_utt2,data/raw/MELD_hf/train/dia938_utt2.flac,meld,meld_Joey,unknown,sadness,sadness,2,"So, do you think you can forgive me?",2.731,16000,938,2,train
meld_train_dia938_utt3,data/raw/MELD_hf/train/dia938_utt3.flac,meld,meld_Joey,unknown,joy,joy,1,Great.,0.491,16000,938,3,train
meld_train_dia938_utt4,data/raw/MELD_hf/train/dia938_utt4.flac,meld,meld_Joey,unknown,joy,joy,1,Thanks.,1.536,16000,938,4,train
meld_train_dia938_utt5,data/raw/MELD_hf/train/dia938_utt5.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Okay, bye.",2.176,16000,938,5,train
meld_train_dia938_utt6,data/raw/MELD_hf/train/dia938_utt6.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Hello, Jennifer?",1.771,16000,938,6,train
meld_train_dia938_utt7,data/raw/MELD_hf/train/dia938_utt7.flac,meld,meld_Joey,unknown,surprise,surprise,4,"Oh hi, Mrs. Loreo, is Jennifer there?",2.752,16000,938,7,train
meld_train_dia938_utt8,data/raw/MELD_hf/train/dia938_utt8.flac,meld,meld_Joey,unknown,surprise,surprise,4,"Oh, she's not home huh?",1.963,16000,938,8,train
meld_train_dia938_utt9,data/raw/MELD_hf/train/dia938_utt9.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Well ah, actually I kinda need to talk to you too.",4.523,16000,938,9,train
meld_train_dia939_utt0,data/raw/MELD_hf/train/dia939_utt0.flac,meld,meld_Phoebe,unknown,anger,anger,3,Hey!,0.661,16000,939,0,train
meld_train_dia939_utt1,data/raw/MELD_hf/train/dia939_utt1.flac,meld,meld_Rachel,unknown,neutral,neutral,0,Hi.,1.003,16000,939,1,train
meld_train_dia939_utt2,data/raw/MELD_hf/train/dia939_utt2.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Are you all right?,4.309,16000,939,2,train
meld_train_dia939_utt3,data/raw/MELD_hf/train/dia939_utt3.flac,meld,meld_Rachel,unknown,fear,fear,5,Uhh... I think I just got engaged.,2.475,16000,939,3,train
meld_train_dia939_utt4,data/raw/MELD_hf/train/dia939_utt4.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,Oh my God! He did it?,1.856,16000,939,4,train
meld_train_dia939_utt5,data/raw/MELD_hf/train/dia939_utt5.flac,meld,meld_Rachel,unknown,joy,joy,1,Well...did you know he was gonna ask me?,2.133,16000,939,5,train
meld_train_dia939_utt6,data/raw/MELD_hf/train/dia939_utt6.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,Are you kidding?,0.811,16000,939,6,train
meld_train_dia939_utt7,data/raw/MELD_hf/train/dia939_utt7.flac,meld,meld_Phoebe,unknown,joy,joy,1,I'm like the one who talked him into it.,3.605,16000,939,7,train
meld_train_dia939_utt8,data/raw/MELD_hf/train/dia939_utt8.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,I like to think of myself as the puppet master of the group.,3.797,16000,939,8,train
meld_train_dia939_utt9,data/raw/MELD_hf/train/dia939_utt9.flac,meld,meld_Rachel,unknown,sadness,sadness,2,And you really think this is a good idea?,3.712,16000,939,9,train
meld_train_dia939_utt10,data/raw/MELD_hf/train/dia939_utt10.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"I just talked him into it, don't tell me I have to do you too. The puppet master gets tired people.",9.472,16000,939,10,train
meld_train_dia939_utt11,data/raw/MELD_hf/train/dia939_utt11.flac,meld,meld_Rachel,unknown,sadness,sadness,2,I just don't know! It just doesn't feel right.,2.688,16000,939,11,train
meld_train_dia939_utt12,data/raw/MELD_hf/train/dia939_utt12.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,"Why?! You two are so meant to be together, everybody thinks so.",3.648,16000,939,12,train
meld_train_dia939_utt13,data/raw/MELD_hf/train/dia939_utt13.flac,meld,meld_Rachel,unknown,surprise,surprise,4,Really?! Even Ross?,2.475,16000,939,13,train
meld_train_dia939_utt14,data/raw/MELD_hf/train/dia939_utt14.flac,meld,meld_Phoebe,unknown,joy,joy,1,Especially Ross!,2.261,16000,939,14,train
meld_train_dia939_utt15,data/raw/MELD_hf/train/dia939_utt15.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Oh uh, hey Pheebs. Uh y'know what? I'll-I'll come back later.",5.227,16000,939,15,train
meld_train_dia939_utt16,data/raw/MELD_hf/train/dia939_utt16.flac,meld,meld_Ross,unknown,surprise,surprise,4,"Wow! Kind of uh, kind of a full house here. I'll guess just...I'll come back.",7.36,16000,939,16,train
meld_train_dia939_utt17,data/raw/MELD_hf/train/dia939_utt17.flac,meld,meld_Phoebe,unknown,joy,joy,1,"There he goes, your fiancée.",3.221,16000,939,17,train
meld_train_dia939_utt18,data/raw/MELD_hf/train/dia939_utt18.flac,meld,meld_Rachel,unknown,neutral,neutral,0,I guess so.,2.176,16000,939,18,train
meld_train_dia939_utt19,data/raw/MELD_hf/train/dia939_utt19.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Although he does play with himself in his sleep.,2.219,16000,939,19,train
meld_train_dia939_utt20,data/raw/MELD_hf/train/dia939_utt20.flac,meld,meld_Rachel,unknown,neutral,neutral,0,I can't say that I'm surprised.,1.835,16000,939,20,train
meld_train_dia940_utt0,data/raw/MELD_hf/train/dia940_utt0.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,"Oh, that is so unfortunate.",1.877,16000,940,0,train
meld_train_dia940_utt1,data/raw/MELD_hf/train/dia940_utt1.flac,meld,meld_Ross,unknown,neutral,neutral,0,What?,0.704,16000,940,1,train
meld_train_dia940_utt2,data/raw/MELD_hf/train/dia940_utt2.flac,meld,meld_Phoebe,unknown,joy,joy,1,Cute naked guy is really starting to put on weight.,2.645,16000,940,2,train
meld_train_dia940_utt3,data/raw/MELD_hf/train/dia940_utt3.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Okay, I'll be back in just a minute. Oh, Phoebe I'm sorry that I left lipstick marks on the phone.",6.507,16000,940,3,train
meld_train_dia940_utt4,data/raw/MELD_hf/train/dia940_utt4.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,You didn't leave lipstick marks on the phone.,1.771,16000,940,4,train
meld_train_dia940_utt5,data/raw/MELD_hf/train/dia940_utt5.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Oh, then it must've been you. Bye.",3.605,16000,940,5,train
meld_train_dia940_utt6,data/raw/MELD_hf/train/dia940_utt6.flac,meld,meld_Phoebe,unknown,joy,joy,1,Bye-bye! That's why I moved out.,5.312,16000,940,6,train
meld_train_dia940_utt7,data/raw/MELD_hf/train/dia940_utt7.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Hey, y'know while we're on that, when are you gonna tell my sister that you don't live here anymore.",3.605,16000,940,7,train
meld_train_dia940_utt8,data/raw/MELD_hf/train/dia940_utt8.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,I think on some levels she already knows.,6.592,16000,940,8,train
meld_train_dia941_utt0,data/raw/MELD_hf/train/dia941_utt0.flac,meld,meld_Jeannine,unknown,neutral,neutral,0,Night Mon. Night Julio.,5.355,16000,941,0,train
